,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
453,2818,This sounds like 2003 all over again -- when Khartoum chose to fight Darfuri rebels by cleansing the region of non-Arab populations -- only this time with an ugly twist : The lone rebel group that did sign the Abuja deal now appears to be working with the government to target civilians belonging primarily to the Fur tribe .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,a,c,c,c,b,b,a,c
454,3020,"California allows its citizens to openly display and carry unloaded weapons without a permit , but many gun advocates complain that the state is too restrictive when it comes to issuing licenses to carry concealed weapons .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,a,c,a,c,c,b,a,a,c
455,1074,"I was trying to play a man who gets dirty , who sweats sometimes , who enjoys kissing a gal he likes , who gets angry , who fights clean whenever possible but will fight dirty if he has to .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,b,c,c,c,a,b,c,c,c
456,3074,"For its efforts to leave no good turn unrecycled , the Olympic Village is hauling home enough Leadership in Energy and Environmental Design ( LEED ) gold and platinum medals to make an Olympic contender green with envy .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,b,a,a,a,a,c,c,b,a,a,c
457,2783,"Though one scholarly article argues for an association between the opening of the supermax and a reduction in aggregate violence against guards , the effect was both small and of extremely short duration .30 Nor did this limited correlation extend to a reduction in violence against prisoners , even though such assaults , too , may lead to a transfer to Tamms .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,b,a,c
458,910,"And according to the Greenberg Quinlan Rosner post-election poll , white working-class women voters , in particular , chose terrorism and security ( 35 percent , up from 28 percent in late September ) over the economy\/jobs ( 25 percent , down from 39 percent in late September ) , the Iraq War ( 25 percent ) , and health care ( 9 percent ) as their most important voting issue .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,c,c,a,c,c,b,b,c,c
459,3582,"She stated , under oath , that Letterman seriously abused her by causing her bankruptcy , mental cruelty , and sleep deprivation since 1994 .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,b,c,a,c
460,171,This is why Marx puts into relief the analogy between the critical element in the historical development of Christianity and a somewhat better understanding by the bourgeoisie of its reproductive order when it assumed a less mythologizing attitude towards its own mode of production .,Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,c,c,a,c,c,b,c,a,c
461,461,"This , as Laurent shows us , dis-pleased some of the audience , and de Baecque conveys that the effect of giving this prize to Truffaut was as if an agitator outside a palace had suddenly been made king .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,b,a,a,c
462,1776,"And before you brag about the talent or courage you share with some illustrious kinsman , remember that the exponential mathematics of relatedness successively halves the number of genes shared by relatives with every link separating them .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
463,731,"There 's a danger , however , for the media-reform movement in aligning with such groups-a danger also faced by similar lobbies focused on procedural issues like those seeking expanded ballot access for minor parties , easier voter registration , and campaign-finance reform . ''",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,a,c,a,c,c,b,a,a,c
464,3421,"The uncertainties of changing tastes and preferences , changing interest rates for loans , changing prices for necessary inputs , and so on confront enterprises with a vast array of threats to their survival .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
465,3516,"These attempts to insert the book into partisan disputes have the opposite of the intended effect , reminding the reader that American politics is largely framed in `` us versus them '' terms and creating the impression that the author would just as soon change someone 's party affiliation as change his or her mind on the issues .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,c,c,c,c,c,c,c,b,c,c,c
466,2345,"Slaughter , discovering that his captives had freed themselves of their bonds , tried to break into the bedroom , again threatening to kill .",Neutral,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,c,b,c,c,c,c,b,c,c,c
