,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
450,1887,"premise: He felt a deep sense of emptiness in his chest.

hypothesis: The center of his chest felt like a carved out pumpkin .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,b,b,b,d,d,a,c,a,b,b,d,b
451,3540,"premise: The sound of his own blood sounded soothing and calming.

hypothesis: The sound of his own blood sounds like scraping metal against a chalkboard.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,c,b,a,c,a,b,b,b,b
452,5847,"premise: I thought we were safe as we turned the corner of the bleachers, but then I saw a small, black object getting smaller and smaller out of the corner of my eye.

hypothesis: I thought we were in the clear as we began to round the corner of the bleachers, but then I saw, out of the corner of my eye something like a fast-approaching sun .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,a,b,b,b,d,d,a,c,a,b,b,d,b
453,3570,"premise: I'm bald

hypothesis: I'm as hairy as a naked mole rat",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,a,b,b,c,d,d,a,c,a,b,b,b,b
454,1031,"premise: It smelled musty .

hypothesis: It smelled like a moldy old basement .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,b,b,b,d,d,a,c,a,b,b,d,b
455,4504,"premise: When you confront him about it, he is absolutely astounded

hypothesis: When you confront him about it, he is like the perfectly ignorant boyfriend.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,d,d,a,c,a,b,d,a,b
456,245,"premise: Copernum continued to talk, and the words were crystal clear.

hypothesis: Copernum continued to talk like a low conversation heard through a thick door.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,b,b,c,b,d,a,c,a,b,b,d,d
457,6177,"premise: His smile was wide, but his eyes were warm and friendly.

hypothesis: He had a wide smile, but his eyes were cold, yet like a piercing breeze.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,d,c,d,a,d,a,b,b,d,b
458,225,"premise: He smiled innocently up at me.

hypothesis: I looked down at him, and he smiled at me like an angel.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,d,d,a,c,a,b,d,d,b
459,6743,"premise: I barely even noticed the rich and complex network of lights inside of her because I was so focused on holding her hand.

hypothesis: I barely even noticed, though, because now that I was holding her hand, I saw a network of lights flaring inside of her like a bright snarled ball that sparked in millions of colors.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,d,a,b,b,d,b
460,5572,"premise: She was plain, weak and unassuming.

hypothesis: She was like a timeless statue .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,d,d,a,c,a,b,b,d,b
461,6320,"premise: His laugh was pleasant.

hypothesis: His laugh was like a jackal's bark.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,b,d,d,a,c,a,b,b,d,b
462,4567,"premise: The windows are crooked and the ceiling is sloped in the garret.

hypothesis: It's got a slope-roofed garret ceiling and its windows are like an old man's teeth.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,b,b,b,d,d,a,c,a,b,b,d,b
463,4650,"premise: At that point, it could spread slowly.

hypothesis: At that point, it could spread like Herpes at band camp.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,b,a,c,a,b,b,d,b
464,7270,"premise: The world was spinning round and round, and time stood still.

hypothesis: Time stood still, the world was like a bizarre carnival ride .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,c,b,b,b,d,b,a,c,a,b,b,b,d
465,3064,"premise: Off she went constructively

hypothesis: Off she went like a wreckingball.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,d
466,6895,"premise: I get why they would stay away from her if she was mean and vicious, but she's not.

hypothesis: i'd understand if they stayed away from her because she was like a hungry coyote , but she isn't",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
467,2918,"premise: The day you decided to test it out, the experience was expected and unsurprising.

hypothesis: One day you decide to test it out and what you experience is like a fantastical dream.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,d,b,c,b,a,c,a,b,b,b,b
468,6837,"premise: She felt happy

hypothesis: She felt as happy as a recent widow",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,b
469,6343,"premise: The world turned blue

hypothesis: The world turned like a fantastic voyage inside a volcano.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,d,b,b,b,a,c,a,b,b,d,b
470,4056,"premise: The game is fun

hypothesis: The game is as fun as a grey park",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,d,d,c,a,c,a,b,b,d,b
471,6717,"premise: The woman had a really dull personality.

hypothesis: The woman's personality had as intriguing as oatmeal",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,a,d,d,d,a,c,a,b,b,d,b
472,4323,"premise: We were walking through a New England forest and the darkness felt like it was swallowing us whole, due to the thick canopy of trees that were spaced so impossibly close together.

hypothesis: But on top of that, we were wandering through some new england forest and the thick canopy of trees, spaced so impossibly close together, made the darkness feel like like a man-eating anaconda .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,a,b,b,b,d,d,a,d,a,b,b,d,b
473,3605,"premise: The kid was a brute and silent.

hypothesis: The kid was a brute and like a locomotive.",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,c,b,b,b,d,a,c,a,b,b,d,b
474,6346,"premise: The boy's handwriting was very organized.

hypothesis: The boy's handwriting was as organized as a rollercoaster",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,d,b,b,d,d,a,c,a,b,b,d,c
475,3920,"premise: It appeared thin and rectangular .

hypothesis: It appeared like a small cash box .",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,d,d,d
476,3703,"premise: I can feel it, something is going to happen between us soon,"" he says melodically.

hypothesis: something is going to happen between us, skyla,"" it comes out like poetry embedded in that feeling",Simile,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",d,b,b,b,b,d,d,a,c,a,b,b,d,b
