,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
472,149,user: Okay thanks. Any easy way to determine this?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,a,a,a,a,a,a,c,c,a,a,a,a
473,848,user: Thank you. So what did I do to earn the tea?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,a,a,a,a,a,a,c,b,a,a,b,a
474,3471,"user: Wow, thanks for pointing that out. I'm having a bad night, and all the theading... anyway, did I get them all?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,a,a,a,a,c,c,a,b,b,a
475,3517,"user: One more thing if you want, let's talk on the Seinfeld talk page. I think I am taking up your talk page so let's talk there instead, ok?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,a,a,a,a,a,a,c,c,a,b,a,a
476,3740,user: Thanks for your input. Would you mind voicing your opinion in the GMC's talk page?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,a,a,a,a,c,a,a,b,a,a
477,3550,user: This is great so far! What do you feel you need help with?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,a,a,a,a,a,c,b,a,a,a,b
478,2025,"user: Thanks for the redirect help!  Is that something I can do myself in the future, or is that an admin thing?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,a,a,a,a,a,c,c,a,a,a,b
479,694,user: Interesting illustration on the PrIze law page of a Zeppelin taking a Norwegian vessel as a prize in 1917.  I wonder whether you could point me to a source for more information on this incident?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,a,a,a,a,c,b,a,b,a,a
480,86,"user: Thanks for adding the WSL windmill picture. I see you are in Belgium, any chance of adding more pictures to the various lists?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,a,a,a,a,a,c,b,a,a,a,a
481,398,user: It looks like the current version of <url> has been reworked since when you built it in July 2005 and references have never been provided.  Do you have any references you can add to the article?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,b,a,a,a,c,c,a,c,a,a
482,3237,"user: And after seeing this talk page, I'll also note that there is no difference between scalars in math, physics and computing, those articles should all be merged together. :-/ Maybe you'd be interested in doing such a merge?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,c,b,a,a,a,a,a,c,a,a,c,b,a
483,3051,user: Interrobang has asked me if I would also help mentor you when he is not around. I said that I would gladly help out if it was ok with you?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,a,a,a,a,a,a,c,c,a,a,a,a
484,3204,"user: I'm on it. Instead, could I persuade you to offer comments on the FAC page of <url>?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,a,a,a,a,a,a,c,c,a,a,a,b
485,1259,"user: Arguably, listing the former constructors and even the template itself is not necessary. Could we please try reinstating the previous version and see if and how many other folk don't find the decade information useful/intriguing?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,b,a,a,a,c,a,a,b,b,b
486,2088,"user: Since working on the article you wrote, I have become fascinated with this band.  Is any of their music availabe online?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,a,a,b,a,c,c,a,b,a,a
487,2838,"user: Don't worry about it. Take it easy, keep the ranting to a minimum and the productive editing to a maximum :) And you're still not convinced you should get an account?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,a,a,a,a,c,c,a,a,b,a
488,2681,user: Thanks. Any idea how I log into this account?,1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,a,a,a,a,a,a,c,b,a,a,a,a
489,719,"user: Hi- The Magnificent Clean-keeper- I note that you recently removed a contribution I made to the <url> page, citing lack of ""notability"" as the reason. Iu2019m not saying you where wrong to do so (notability is an important criteria in the Wiki project), however, since the definition of ""notability"" is hard to pin down, could we discuss this particular instance, in greater detail, at some point?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,b,a,a,c,c,a,a,a,a,b
490,860,"user: Hi I noticed that you changed the category at <url> from ""People from Alabama"" to ""People from Elmore County, Alabama"". Is this appropriate, as Opothleyahola was dead for three years before Elmore county had been organized and had been forcibly removed from the area more than thirty years before?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,c,b,b,b,a,c,b,a,b,b,a
491,3652,"user: Regarding your time setting, I'm a little unsure what you want to do - there are only two things you can change - the timezone offset from GMT, which you set at the bottom of the screen by selecting the correct offset for your location from the list - I'm guessing Asia/Calcutta would be about right, and the way the date/time is displayed, which you choose from the list of five options at the top of the screen. What problems are you having ?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,a,a,a,a,c,b,a,b,a,b
492,1364,"user: I've been going through <url> and replacing the FiveHorizons.com refs (per Quadzilla99's comments). However, refs 39 and 40 don't seem to appear anywhere else; could you perhaps replace them with more reliable sources if you get the chance?",1,"

Based on formal workplace social norms, which of the following best describes the above conversation? 
A: Polite
B: Neutral
C: Impolite

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,a,a,a,a,a,c,a,a,b,a,b
